,job_id,benefits,bid,campaign_budget,campaign_id,city_name,company_logo,company_name,description,feed_id,lat,lon,major_category,minor_category,pay_currentcy,pay_from,pay_option,pay_to,pay_type,postal_code,requirements,state,status,title,work_schedule
78,476,"['Life insurance', 'SOS', 'Nha']",0,,55,Elmhurst,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,40.7389,-73.8786,Education / Higher Education,Teacher - Preschool,,2000.0,0.0,,1.0,11373,"['Javascript', 'C#', 'aa', 'bb']",New York,1,Job 1136,Full Time
79,534,"['Paid time off (PTO) such as sick day and vacation days', 'SQL']",0,,54,Vista,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.2222,-117.205,Education / Higher Education,Enrollment / General,,1000.0,0.0,,1.0,92084,"['Javascript', 'VueJs']",California,1,Job 1258,Part Time
80,438,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,5,Bell Gardens,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,33.9707,-118.171,Construction / Facilities,Finish Carpenter,,2000.0,0.0,,1.0,90201,"['Javascript', 'C#']",California,1,Job 338,Part Time
81,1154,"['Life insurance', 'Health insurance']",0,,63,Chino Hills,,Gotoro 6,Desc,,33.9643,-117.736,Education / Higher Education,Teacher - Preschool,,2000.0,2.0,,1.0,91709,['mySql'],California,1,Job2252187,Part Time
82,1203,['Retirement benefit or accounts'],0,,1,Rego Park,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job bt lta 720 348,,40.7265,-73.8615,Construction / Facilities,Line Worker,,12344.0,0.0,,1.0,11374,"['C#', 'Sleep']",New York,1,create job bt lta 720 350,Full Time
83,1928,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,1,Cerritos,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,dessc,,33.8679,-118.069,Capital Markets,Trader,,600.0,0.0,,1.0,90703,"['Php', 'bb']",California,1,crypto digger,FULL_TIME
84,925,"['Health insurance', 'Life insurance']",0,,122,Katy,,test,developer 1407 0933,,29.8356,-95.7381,Construction / Facilities,Foreman,,1000.0,0.0,,1.0,77449,"['mySql', 'Sleep']",Texas,1,developer 1407 0933,Part Time
85,1816,"['Health insurance', 'Life insurance']",0,,222,Katy,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.8356,-95.7381,Finance,Financial Advisor,,2000.0,2.0,,1.0,77449,['mySql'],Texas,1,Data Analyst,FULL_TIME
86,1886,"['PHP', 'SOS']",0,,223,Fort Lee,,FPT - managed,Desc,,40.8508,-73.9712,Emergency Services / Enforcement,Police and Sherrifs Patrol Officers,,1000.0,2.0,,1.0,7024,"['bb', 'Php']",New Jersey,1,Job1817,PART_TIME
87,1839,"['PHP', 'Employee assistance programs(mental and emotional wellbing)']",0,,1,South Gate,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,tho xay ,,33.9446,-118.193,Construction / Facilities,Demolitions,,22222.0,0.0,,1.0,90280,"['Javascript', 'mySql']",California,1,tho xay,FULL_TIME
88,1095,"['Flexible and remote working options', 'Life insurance']",0,,144,Shirley,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,normal,,40.7951,-72.8749,Construction / Facilities,Highway Maintenance,,1000.0,0.0,,1.0,11967,"['Javascript', 'mySql']",New York,2,Normal developer,Full Time
89,324,"['Health insurance', 'Flexible and remote working options', 'Retirement benefit or accounts']",0,,97,Pico Rivera,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.9888,-118.091,Capital Markets,Trader,,123.0,0.0,,1.0,90660,"['Javascript', 'C#', 'mySql']",California,1,Job 220,Full Time
90,439,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,5,Bronx,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,40.8808,-73.8739,Construction / Facilities,Finish Carpenter,,2000.0,0.0,,1.0,10467,"['Javascript', 'C#']",New York,1,Job 338,Part Time
91,1822,"['Health insurance', 'Life insurance']",0,,222,College Station,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,30.5625,-96.2756,Finance,Financial Advisor,,2000.0,2.0,,1.0,77845,['mySql'],Texas,1,Data Analyst,FULL_TIME
92,836,"['Life insurance', 'Flexible and remote working options']",0,,1,Mesquite,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,test create job,,32.77,-96.6149,Construction / Facilities,Foreman,,12.0,0.0,,1.0,75149,['Javascript'],Texas,1,test create job,Full Time
93,1063,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options']",0,,48,Forest Hills,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,"Develop Apex (classes and triggers), Lightning Components, and Visualforce to extend Salesforce in order to support business requirements,",,40.7209,-73.8461,Construction / Facilities,Foreman,,1000.0,0.0,,1.0,11375,['Javascript'],New York,1,Junior Salesforce Developer (JavaScript),Full Time
94,1953,['Employee assistance programs(mental and emotional wellbing)'],0,,1,East Elmhurst,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,test,,40.7634,-73.8724,Education / Higher Education,Teaching Assistant,,3303.0,2.0,,1.0,11369,['Javascript'],New York,1,hackerr,FULL_TIME
95,2033,"['Health insurance', 'Flexible and remote working options']",0,,9,South Ozone Park,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,ADesc,,40.6736,-73.8179,Education / Higher Education,Enrollment / General,,1000.0,4.0,,1.0,11420,['C#'],New York,1,Job 1446,PART_TIME
96,373,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,Los Angeles,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.9528,-118.292,Capital Markets,Trader,,2000.0,0.0,,1.0,90044,['Javascript'],California,2,Job 935,Part Time
97,332,"['Health insurance', 'Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,96,Chicago,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,41.7814,-87.7706,Capital Markets,Trader,,2000.0,0.0,,1.0,60638,"['Javascript', 'C#', 'mySql']",Illinois,1,Job 228,Part Time
98,623,['Health insurance'],0,,48,Palmdale,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Java Full Stack Developer,,34.4133,-118.092,Construction / Facilities,Demolitions,,1200.0,0.0,,1.0,93550,"['Java', 'Sprint Boot']",California,1,Java Full Stack Developer,Full Time
99,770,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,12,Bronx,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,40.83,-73.9081,Education / Higher Education,Enrollment / General,,2000.0,0.0,,1.0,10456,"['aa', 'Sleep']",New York,2,Job 1514,Full Time
100,1331,['Flexible and remote working options'],0,,1,Katy,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job by lta check spin,,29.8356,-95.7381,Construction / Facilities,Line Worker,,1234.0,0.0,,1.0,77449,"['mySql', 'bb']",Texas,1,create job by lta check spin,Full Time
101,132,['Health insurance'],0,,10,Costa Mesa,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.6479,-117.92,Capital Markets,Trader,,,,,,92627,['Javascript'],California,1,Job 132,Full Time
102,1535,"['Health insurance', 'Life insurance']",0,,222,Richmond,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.48,-95.6831,Finance,Financial Advisor,,2000.0,0.0,,1.0,77469,['mySql'],Texas,1,Data Analyst,FULL_TIME
103,535,"['Paid time off (PTO) such as sick day and vacation days', 'SQL']",0,,54,Hemet,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.6982,-116.977,Education / Higher Education,Enrollment / General,,1000.0,0.0,,1.0,92543,"['Javascript', 'VueJs']",California,1,Job 1258,Part Time
104,380,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,Frisco,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.152,-96.8604,Capital Markets,Trader,,2000.0,0.0,,1.0,75034,['Javascript'],Texas,2,Job 935,Part Time
105,605,"['Life insurance', 'Health insurance']",0,,58,Katy,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,PHP Full Stack BE,,29.7463,-95.7383,Construction / Facilities,HAZMAT,,1000.0,2.0,,1.0,77450,"['Sleep', 'Laravel']",Texas,2,PHP Full Stack BE,Full Time
106,1463,"['Retirement benefit or accounts', 'PHP']",0,,12,Rio Vista,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,38.1582,-121.74,Construction / Facilities,Demolitions,,1000.0,0.0,,1.0,94571,"['C#', 'aa']",California,2,Job 1518,PART_TIME
107,719,['PHP'],0,,51,Cypress,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,29.9727,-95.6968,Education / Higher Education,Teacher - Preschool,,1000.0,0.0,,1.0,77410,"['bb', 'Sleep']",Texas,1,Job 0003,Part Time
108,340,"['Health insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days']",0,,15,El Paso,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,31.7762,-106.298,Capital Markets,Trader,,2000.0,0.0,,1.0,79936,"['Javascript', 'C#']",Texas,1,Job 1128,Full Time
109,913,['Flexible and remote working options'],0,,122,Richmond,,test,job123123123344324,,29.6765,-95.7125,Construction / Facilities,Line Worker,,222.0,0.0,,1.0,77407,['C#'],Texas,1,job123123123344324,Part Time
110,706,"['Paid time off (PTO) such as sick day and vacation days', 'Life insurance']",0,,79,Hawthorne,,Publisher Company,This is job description,,33.9144,-118.349,Construction / Facilities,Line Worker,,2000.0,0.0,,1.0,90250,"['Javascript', 'mySql']",California,1,Job 0000,Part Time
111,2059,['Life insurance'],0,,221,Lakewood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Decsc,,33.8404,-118.079,Emergency Services / Enforcement,Parking Enforcement,,1000.0,2.0,,1.0,90715,['Sleep'],California,1,Job1700,PART_TIME
112,501,"['Health insurance', 'Life insurance']",0,,100,Spring,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,123,,30.1012,-95.3558,Construction / Facilities,Foreman,,123.0,0.0,,1.0,77386,"['Javascript', 'C#']",Texas,1,123,Part Time
113,914,['Flexible and remote working options'],0,,122,Tomball,,test,job123123123344324,,30.0954,-95.5894,Construction / Facilities,Line Worker,,222.0,0.0,,1.0,77375,['C#'],Texas,1,job123123123344324,Part Time
114,1312,"['Health insurance', 'Life insurance']",0,,193,Bell Gardens,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_194_1658821820952.png,NVM,Job 1116,,33.9707,-118.171,Construction / Facilities,Foreman,,3333.0,2.0,,1.0,90201,"['mySql', 'Javascript']",California,1,Job 1117,Full Time
115,780,['Health insurance'],0,,11,Missouri City,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,29.5257,-95.533,Education / Higher Education,Speech Pathologist,,2222.0,0.0,,1.0,77459,['Javascript'],Texas,1,Job 1550,Part Time
116,423,"['Flexible and remote working options', 'Retirement benefit or accounts']",0,,5,New Braunfels,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,29.6977,-98.0702,Construction / Facilities,Finish Carpenter,,2000.0,0.0,,1.0,78130,"['Javascript', 'C#']",Texas,1,Job 338,Part Time
117,2019,"['Health insurance', 'Flexible and remote working options']",0,,9,Elmhurst,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,ADesc,,40.7389,-73.8786,Education / Higher Education,Enrollment / General,,1000.0,4.0,,1.0,11373,['C#'],New York,1,Job 1446,PART_TIME
118,274,"['Health insurance', 'Life insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days', 'Employee assistance programs(mental and emotional wellbing)']",0,,48,Maywood,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,"Who we are looking for: experienced frontend engineers who will play a central role in building out both the large-scale intelligent products that runs in the cloud to improve patients and doctor experiences. As a member of our dynamic, agile team, you will have influence on defining product features, design and implement products features and drive operational excellence, and spearhead the engineering best practices that enable a high-quality product.",,40.9026,-74.0633,Capital Markets,Trader,,20129.0,0.0,,1.0,7607,"['Javascript', 'C#', 'mySql']",New Jersey,1,BE Việt Nam!,Full Time
119,1378,['Health insurance'],0,,12,Aptos,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,37.0102,-121.878,Education / Higher Education,Enrollment / General,,2000.0,0.0,,1.0,95003,['C#'],California,2,Job136,Part Time
120,5,"['Health insurance', 'Life insurance']",0,,1,Holtsville,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,40.8131,-73.0464,Capital Markets,Trader,,,,,,501,"['Javascript', 'C#']",New York,2,NodeJS Developer,FULL_TIME
121,844,['Paid time off (PTO) such as sick day and vacation days'],0,,1,Richmond,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,create job test by lta 712 259,,29.6765,-95.7125,Construction / Facilities,Line Worker,,1241.0,0.0,,1.0,77407,"['C#', 'aa', 'Php']",Texas,1,create job test by lta 712 259,Part Time
122,1009,['Life insurance'],0,,133,Cypress,,FPT,Desc,,29.9491,-95.7392,Education / Higher Education,Enrollment / General,,2000.0,0.0,,1.0,77433,['Sleep'],Texas,1,Job1429157,Contract
123,619,['Health insurance'],0,,48,Santa Ana,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Java Full Stack Developer,,33.7205,-117.908,Construction / Facilities,Demolitions,,1200.0,0.0,,1.0,92704,"['Java', 'Sprint Boot']",California,1,Java Full Stack Developer,Full Time
124,369,['Retirement benefit or accounts'],0,,59,Bronx,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,40.8808,-73.8739,Capital Markets,Trader,,2000.0,0.0,,1.0,10467,['mySql'],New York,2,Job 1130,Part Time
125,1818,"['Health insurance', 'Life insurance']",0,,222,Cypress,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.9491,-95.7392,Finance,Financial Advisor,,2000.0,2.0,,1.0,77433,['mySql'],Texas,1,Data Analyst,FULL_TIME
126,420,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,57,Bell Gardens,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Desc,,33.9707,-118.171,Capital Markets,Trader,,2000.0,0.0,,1.0,90201,['Javascript'],California,2,Job 935,Part Time
127,277,"['Health insurance', 'Life insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days', 'Employee assistance programs(mental and emotional wellbing)']",0,,48,Rochelle Park,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,"Who we are looking for: experienced frontend engineers who will play a central role in building out both the large-scale intelligent products that runs in the cloud to improve patients and doctor experiences. As a member of our dynamic, agile team, you will have influence on defining product features, design and implement products features and drive operational excellence, and spearhead the engineering best practices that enable a high-quality product.",,40.9072,-74.0794,Capital Markets,Trader,,20129.0,0.0,,1.0,7662,"['Javascript', 'C#', 'mySql']",New Jersey,1,BE Việt Nam!,Full Time
128,105,['Flexible and remote working options'],0,,4,Loganville,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.8158,-83.8947,Capital Markets,Trader,,,,,,30052,['Javascript'],Georgia,1,Job1,Contract
129,313,"['Health insurance', 'Flexible and remote working options', 'Retirement benefit or accounts']",0,,97,Norwalk,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.9068,-118.083,Capital Markets,Trader,,123.0,0.0,,1.0,90650,"['Javascript', 'C#', 'mySql']",California,1,Job 220,Full Time
130,1285,['Life insurance'],0,,70,Hoboken,,FPT - managed,adasd,,40.7452,-74.0322,Construction / Facilities,Highway Maintenance,,123.0,2.0,,1.0,7030,['C#'],New Jersey,1,Who your daddy,Full Time
131,1066,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days', 'Flexible and remote working options']",0,,48,Parkville,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,"Develop Apex (classes and triggers), Lightning Components, and Visualforce to extend Salesforce in order to support business requirements,",,39.3935,-76.5339,Construction / Facilities,Foreman,,1000.0,0.0,,1.0,21234,['Javascript'],Maryland,1,Junior Salesforce Developer (JavaScript),Full Time
